timestamp,direction,entry_price,exit_price,exit_time,confidence,position_size,pnl_pct,pnl_dollar,position_value,leverage,volatility,exit_reason,month
2024-05-01 07:18:00,short,58342.8,57879.9,2024-05-01 07:28:00,0.824064,0.023303527,2.2302422921080303,52.065532471906934,2334.523592174125,3.0,0.0036610860989551254,time_exit,2024-05
2024-05-01 07:19:00,short,58385.1,57865.9,2024-05-01 07:26:00,0.8083348,0.023026692,2.5178039431293113,58.11064755891668,2307.989377707166,3.0,0.003680190398848355,time_exit,2024-05
2024-05-01 07:20:00,short,58288.1,57844.2,2024-05-01 07:27:00,0.8030207,0.022933163,2.134685896435129,49.0966555300925,2299.947529146216,3.0,0.003679085720680301,time_exit,2024-05
2024-05-01 07:21:00,long,58400.0,58186.6,2024-05-01 07:24:00,0.7792544,0.022514876,-1.2462328767123363,-28.153688133255717,2259.1033072026985,3.0,0.003734595784140562,time_exit,2024-05
2024-05-01 07:22:00,short,58244.6,57783.3,2024-05-01 07:32:00,0.8036223,0.022943752,2.2260142571156587,51.23149586156435,2301.490015070576,3.0,0.003748126259618688,time_exit,2024-05
2024-05-01 07:23:00,short,58158.1,57752.5,2024-05-01 07:33:00,0.7995547,0.022872163,1.9422279097838402,44.5834668230838,2295.4807002050397,3.0,0.003749354412304966,time_exit,2024-05
2024-05-01 07:24:00,short,58186.6,57541.7,2024-05-01 07:34:00,0.7597142,0.022170968,3.1749923521910617,70.6783883306839,2226.0963331741177,3.0,0.003763773969405005,take_profit,2024-05
2024-05-01 07:25:00,short,58000.0,57275.1,2024-05-01 07:35:00,0.84448344,0.02366291,3.599482758620697,85.58016967292996,2377.568540034453,3.0,0.0037984278018131077,take_profit,2024-05
2024-05-02 01:35:00,short,57164.6,56963.2,2024-05-02 01:38:00,0.64381033,0.020131063,0.906947831350179,18.36046407642815,2024.4233947938123,3.0,0.0011655542142024263,time_exit,2024-05
2024-05-02 01:36:00,short,57061.3,56984.3,2024-05-02 01:39:00,0.71600014,0.021401603,0.25482779046393955,5.485383790032812,2152.58460627317,3.0,0.0011977350860307955,time_exit,2024-05
2024-05-02 01:37:00,short,56965.5,57038.3,2024-05-02 01:42:00,0.7482788,0.021969708,-0.5333899465466094,-11.787093265968585,2209.845412775996,3.0,0.0012224932903616313,time_exit,2024-05
2024-05-02 01:38:00,short,56963.2,57055.5,2024-05-02 01:41:00,0.6413712,0.020088134,-0.6361033088028916,-12.85150468362146,2020.3486612586914,3.0,0.001228570519803155,time_exit,2024-05
2024-05-02 01:39:00,short,56984.3,57038.3,2024-05-02 01:42:00,0.60933775,0.019524343,-0.43428883043224187,-8.5268047291291,1963.3948956602192,3.0,0.0012239103032318929,time_exit,2024-05
2024-05-02 01:40:00,long,57089.0,57300.0,2024-05-02 01:50:00,0.62197095,0.01974669,0.9587950393245636,19.037699314688222,1985.5859212725582,3.0,0.0013414913687257424,time_exit,2024-05
2024-05-02 01:41:00,long,57055.5,57299.9,2024-05-02 01:51:00,0.630798,0.019902045,1.1350645424192312,22.719296120703056,2001.5862774005836,3.0,0.0013358302219904105,time_exit,2024-05
2024-05-02 01:42:00,long,57038.3,57333.0,2024-05-02 01:49:00,0.60304826,0.019413648,1.4000111328703542,27.34093444161686,1952.9083590615076,3.0,0.0013360230372585415,time_exit,2024-05
2024-05-03 12:31:00,long,59588.6,60257.7,2024-05-03 12:36:00,0.6684386,0.020564519,3.2185973491573816,66.60056817795139,2069.2420005685767,3.0,0.0024429342857361525,take_profit,2024-05
2024-05-03 12:33:00,long,59892.7,60394.3,2024-05-03 12:40:00,0.71451414,0.02137545,2.362493175295182,50.84706712372315,2152.263026849593,3.0,0.002581013910104441,time_exit,2024-05
2024-05-03 12:34:00,long,60085.1,60418.3,2024-05-03 12:44:00,0.75584596,0.02210289,1.5136404033612545,33.70319993048589,2226.6318906157053,3.0,0.002638232916211443,time_exit,2024-05
2024-05-03 12:35:00,long,60177.8,60406.3,2024-05-03 12:45:00,0.73860216,0.021799397,0.9891243947103415,21.72901364431617,2196.7928160016077,3.0,0.002641000996115826,time_exit,2024-05
2024-05-03 12:36:00,long,60257.7,60580.9,2024-05-03 12:46:00,0.68900377,0.020926468,1.4590889629043478,30.77626876223996,2109.2798002514623,3.0,0.0026067439990785863,time_exit,2024-05
2024-05-03 12:37:00,long,60282.2,60515.9,2024-05-03 12:47:00,0.71665865,0.021413192,1.013029882784658,21.871295814006107,2158.9980893638985,3.0,0.002559541701410958,time_exit,2024-05
2024-05-03 12:38:00,long,60219.9,60406.3,2024-05-03 12:45:00,0.67276365,0.020640641,0.7785966931197233,16.206931115589747,2081.5566337240575,3.0,0.002601445189589893,time_exit,2024-05
2024-05-03 12:39:00,short,60121.2,60269.7,2024-05-03 12:42:00,0.6224494,0.01975511,-0.8910031735893494,-17.753890488586045,1992.5732045448985,3.0,0.002662268664885987,time_exit,2024-05
2024-05-03 12:40:00,long,60394.3,60515.9,2024-05-03 12:47:00,0.7453465,0.0219181,0.4540305128132881,10.035668602360063,2210.3511370142323,3.0,0.002776656960549287,time_exit,2024-05
2024-05-03 12:41:00,long,60316.3,60580.9,2024-05-03 12:46:00,0.7212107,0.021493308,1.166062158985209,25.277060348840696,2167.7283800066552,3.0,0.0028212210012102893,time_exit,2024-05
2024-05-03 12:42:00,long,60269.7,60515.9,2024-05-03 12:47:00,0.681257,0.020790124,1.0754914160847213,22.556642811181604,2097.3335978168993,3.0,0.0028317356930114782,time_exit,2024-05
2024-05-03 12:43:00,short,60370.0,60303.0,2024-05-03 12:48:00,0.67434996,0.02066856,0.18294682789464964,3.8154225358665212,2085.5363166305574,3.0,0.0028217235562157344,time_exit,2024-05
2024-05-03 12:44:00,long,60418.3,60536.4,2024-05-03 12:54:00,0.6769356,0.020714067,0.4364117328690076,9.121909054064133,2090.207106508327,3.0,0.0028159012193757706,time_exit,2024-05
2024-05-03 12:45:00,long,60406.3,60560.0,2024-05-03 12:55:00,0.6633891,0.020475648,0.6133309770669471,12.673476528176153,2066.3356331328428,3.0,0.002826964927221722,time_exit,2024-05
2024-05-03 12:46:00,long,60580.9,60533.0,2024-05-03 12:56:00,0.69503593,0.021032631,-0.38720347502266284,-8.219598356758036,2122.811102425397,3.0,0.0028406514887953887,time_exit,2024-05
2024-05-03 12:47:00,long,60515.9,60546.3,2024-05-03 12:57:00,0.6906414,0.020955289,0.0007041950958415043,0.014892548256004659,2114.832713824604,3.0,0.002879165354055661,time_exit,2024-05
2024-05-03 12:48:00,short,60303.0,60388.6,2024-05-03 12:51:00,0.69539243,0.021038909,-0.5758494602258521,-12.226850522763613,2123.2720298058725,3.0,0.003064930965646659,time_exit,2024-05
2024-05-03 12:49:00,short,60352.1,60371.7,2024-05-03 12:52:00,0.6528028,0.02028933,-0.2474282585030109,-5.065785714174321,2047.3755685075387,3.0,0.0030630211242398484,time_exit,2024-05
2024-05-03 13:04:00,long,61095.3,61102.5,2024-05-03 13:14:00,0.6543194,0.020316022,-0.11464539825487188,-2.35019178179173,2049.966084610691,3.0,0.0016670857488762635,time_exit,2024-05
2024-05-03 13:05:00,long,60914.6,61115.9,2024-05-03 13:15:00,0.6598525,0.020413404,0.841387943120383,17.330441177316626,2059.744416237379,3.0,0.0018384006362365333,time_exit,2024-05
2024-05-04 01:31:00,long,63285.7,63166.4,2024-05-04 01:38:00,0.6033265,0.019418549,-0.7155306016998894,-14.022242245814162,1959.6984688707173,3.0,0.00174473725643987,time_exit,2024-05
2024-05-04 10:59:00,long,64391.5,64318.0,2024-05-04 11:04:00,0.60298806,0.01941259,-0.49243650171218245,-9.645968936918138,1958.8249253212302,3.0,0.0014539773447067017,time_exit,2024-05
2024-05-04 11:00:00,long,64388.0,64294.2,2024-05-04 11:05:00,0.60086966,0.019375307,-0.5870379573833769,-11.47586428716052,1954.8760251061547,3.0,0.0014566185262049633,time_exit,2024-05
2024-05-06 08:21:00,long,65073.9,65374.0,2024-05-06 08:31:00,0.60673535,0.019478543,1.2335039854688221,24.23919746699135,1965.0684353304846,3.0,0.0012806626350811482,time_exit,2024-05
2024-05-06 08:22:00,long,65146.0,65379.9,2024-05-06 08:27:00,0.60393786,0.019429307,0.9271190863598754,18.176840408038906,1960.572344530861,3.0,0.001269202252437943,time_exit,2024-05
2024-05-06 08:25:00,long,65255.6,65328.2,2024-05-06 08:32:00,0.6421624,0.020102058,0.18376445852922293,3.728256710075052,2028.8236038211764,3.0,0.0014547012309755593,time_exit,2024-05
2024-05-06 08:26:00,long,65329.3,65442.1,2024-05-06 08:33:00,0.64532167,0.020157661,0.367991161699248,7.486819277575843,2034.5106232998808,3.0,0.0014599923291257351,time_exit,2024-05
2024-05-06 08:27:00,long,65379.9,65403.2,2024-05-06 08:34:00,0.64341116,0.020124037,-0.04308640729033403,-0.8752002201331969,2031.2675740999614,3.0,0.0014372016917456741,time_exit,2024-05
2024-05-06 08:28:00,long,65316.8,65442.1,2024-05-06 08:33:00,0.63243,0.019930769,0.42550278029540173,8.560018818011876,2011.7421587866372,3.0,0.0014606550322564273,time_exit,2024-05
2024-05-06 08:29:00,long,65364.9,65403.2,2024-05-06 08:34:00,0.6057782,0.019461695,0.02578241533297979,0.5065115589841975,1964.5620956865478,3.0,0.0014608042281236302,time_exit,2024-05
2024-05-06 10:40:00,short,64350.2,63968.1,2024-05-06 10:50:00,0.6110856,0.019555109,1.6313464449216872,32.20280548215679,1974.001634196266,3.0,0.0008083735300670388,time_exit,2024-05
2024-05-06 10:41:00,short,64234.6,63917.4,2024-05-06 10:48:00,0.610704,0.019548392,1.3314445797124779,26.28209190609395,1973.95312629306,3.0,0.0008433025007107872,time_exit,2024-05
2024-05-06 10:43:00,short,64102.0,63917.4,2024-05-06 10:48:00,0.6748735,0.020677773,0.7139356026332964,14.910823484764517,2088.5389984428703,3.0,0.0009315164872069437,time_exit,2024-05
2024-05-06 10:48:00,short,63917.4,63963.3,2024-05-06 10:51:00,0.68309224,0.020822424,-0.36543429488684515,-7.686763605160958,2103.459831962713,3.0,0.0012463732514736091,time_exit,2024-05
2024-05-06 10:49:00,short,63874.3,63967.6,2024-05-06 10:52:00,0.6726461,0.020638572,-0.588204410850666,-12.262465635104792,2084.728609459204,3.0,0.0012403069104350317,time_exit,2024-05
2024-05-06 10:50:00,short,63968.1,64036.0,2024-05-06 10:53:00,0.6253246,0.019805713,-0.46843997242376184,-9.370474330580056,2000.3575446595971,3.0,0.0013333259504235044,time_exit,2024-05
2024-05-06 12:31:00,long,63936.6,63897.6,2024-05-06 12:41:00,0.6131618,0.019591648,-0.3329937782115408,-6.588460578922767,1978.5536577615328,3.0,0.0014092198531702059,time_exit,2024-05
2024-05-06 12:33:00,long,63690.5,63897.5,2024-05-06 12:38:00,0.633054,0.01994175,0.8250276728868513,16.61423426193595,2013.7790292295463,3.0,0.0015561893387005359,time_exit,2024-05
2024-05-06 12:34:00,short,63780.6,63747.3,2024-05-06 12:37:00,0.6227926,0.01976115,0.006630699617104444,0.13234013010364415,1995.8697836690071,3.0,0.0015954940303476064,time_exit,2024-05
2024-05-06 12:35:00,short,63640.0,63677.1,2024-05-06 12:45:00,0.64066106,0.020075636,-0.32489000628534825,-6.587584620893464,2027.6353514880484,3.0,0.001639316124740458,time_exit,2024-05
2024-05-06 12:36:00,long,63806.3,63957.7,2024-05-06 12:39:00,0.6240576,0.019783413,0.5618419341036583,11.225548836223231,1997.9905654660777,3.0,0.0017677371978465093,time_exit,2024-05
2024-05-06 12:37:00,short,63747.3,63535.1,2024-05-06 12:47:00,0.60493934,0.019446934,0.8486305302342423,16.669027719555245,1964.226730677978,3.0,0.0017607006199952175,time_exit,2024-05
2024-05-06 12:38:00,long,63897.5,63897.6,2024-05-06 12:41:00,0.60478616,0.019444237,-0.14953049806331134,-2.937195315363638,1964.2784270804923,3.0,0.0018561793952607476,time_exit,2024-05
2024-05-07 03:29:00,short,62943.9,63081.9,2024-05-07 03:36:00,0.61971706,0.01970702,-0.8077285487553203,-16.07999549739981,1990.767259889289,3.0,0.000758380119051928,time_exit,2024-05
2024-05-07 11:45:00,short,63468.3,63473.1,2024-05-07 11:48:00,0.6112433,0.019557882,-0.17268849173522358,-3.4112661768107033,1975.387092986522,3.0,0.0009276587482100131,time_exit,2024-05
2024-05-07 11:47:00,short,63352.3,63490.1,2024-05-07 11:52:00,0.6504682,0.02024824,-0.8025414231211604,-16.41233807636728,2045.0456018255265,3.0,0.0009663481866347924,time_exit,2024-05
2024-05-07 15:01:00,long,64171.1,64121.0,2024-05-07 15:04:00,0.61805755,0.019677812,-0.3842175839279608,-7.634826810798221,1987.1102026995516,3.0,0.000980134626154702,time_exit,2024-05
2024-05-07 15:03:00,long,64194.0,64077.9,2024-05-07 15:06:00,0.60130334,0.019382939,-0.6925740723432028,-13.5549573954591,1957.1852220222859,3.0,0.0009835067231648497,time_exit,2024-05
2024-05-07 23:03:00,short,62406.6,62388.6,2024-05-07 23:10:00,0.61446214,0.019614534,-0.06347069060003269,-1.256913031502994,1980.3046408043126,3.0,0.0009718615505705565,time_exit,2024-05
2024-05-07 23:05:00,short,62285.6,62349.9,2024-05-07 23:15:00,0.68165797,0.020797182,-0.4597024031236895,-9.652278797673397,2099.6798650792157,3.0,0.0010193061076865018,time_exit,2024-05
2024-05-08 15:20:00,short,61975.6,61936.1,2024-05-08 15:23:00,0.60278064,0.01940894,0.04120428039421965,0.8073302195456716,1959.3358064297809,3.0,0.0010868218805236546,time_exit,2024-05
2024-05-08 20:20:00,short,61708.6,61649.8,2024-05-08 20:27:00,0.664793,0.020500358,0.13585966947878728,2.8116583476850834,2069.5312733144015,3.0,0.0014690539217561947,time_exit,2024-05
2024-05-08 20:26:00,long,61760.7,61718.5,2024-05-08 20:29:00,0.6137979,0.019602843,-0.3549847232948967,-7.025081337740977,1978.9813129240003,3.0,0.0017266067100582486,time_exit,2024-05
2024-05-08 20:32:00,short,61544.0,61622.1,2024-05-08 20:42:00,0.6297693,0.01988394,-0.5307032367086892,-10.652378705815053,2007.219472012058,3.0,0.0017359403280272692,time_exit,2024-05
2024-05-08 20:33:00,short,61615.0,61574.8,2024-05-08 20:36:00,0.6125181,0.019580318,0.04573155887363672,0.9038207865157192,1976.3612017099922,3.0,0.0017653844914112093,time_exit,2024-05
2024-05-10 14:10:00,short,62616.4,62298.0,2024-05-10 14:20:00,0.6565599,0.020355456,1.3754789480072382,28.26085193747372,2054.619009503372,3.0,0.0013444999834725361,time_exit,2024-05
2024-05-10 14:11:00,short,62489.5,62406.5,2024-05-10 14:21:00,0.7039525,0.021189565,0.24846694244633097,5.315727476008263,2139.4103471758476,3.0,0.0013963195816574505,time_exit,2024-05
2024-05-10 14:12:00,short,62599.8,62335.0,2024-05-10 14:19:00,0.63720894,0.020014876,1.1190136390212249,22.614303334452728,2020.914003714283,3.0,0.0014719520973570071,time_exit,2024-05
2024-05-10 14:18:00,short,62434.9,62275.5,2024-05-10 14:28:00,0.62083155,0.019726636,0.6159177799596129,12.270660660606788,1992.2562815789152,3.0,0.001528656433477973,time_exit,2024-05
2024-05-10 14:19:00,short,62335.0,62210.2,2024-05-10 14:29:00,0.65333027,0.020298611,0.45062565172055635,9.239047052146539,2050.270999192006,3.0,0.0015497123261011367,time_exit,2024-05
2024-05-10 14:20:00,short,62298.0,62235.4,2024-05-10 14:30:00,0.65105855,0.020258632,0.15145430029855797,3.099391075753783,2046.4199891611086,3.0,0.0014705692653650955,time_exit,2024-05
2024-05-10 14:21:00,short,62406.5,62111.9,2024-05-10 14:31:00,0.6312877,0.019910663,1.266198633155193,25.46745564343725,2011.3317908088284,3.0,0.0015242354529870523,time_exit,2024-05
2024-05-10 14:31:00,short,62111.9,61803.0,2024-05-10 14:36:00,0.6143243,0.019612106,1.341984627744449,26.593728285829236,1981.671603088841,3.0,0.001179987992241208,time_exit,2024-05
2024-05-10 14:35:00,short,61936.1,61662.7,2024-05-10 14:45:00,0.62810224,0.0198546,1.1742680762915398,23.564061047131396,2006.7020063722707,3.0,0.0011507206865762495,time_exit,2024-05
2024-05-10 14:36:00,short,61803.0,61780.1,2024-05-10 14:46:00,0.67269,0.020639343,-0.03884034755593682,-0.8104047421884184,2086.5022925484777,3.0,0.00119163250214858,time_exit,2024-05
2024-05-10 14:37:00,short,61807.7,61779.5,2024-05-10 14:47:00,0.63633996,0.019999584,-0.013123850264625155,-0.2653394014860162,2021.8106434910235,3.0,0.0011882823044299588,time_exit,2024-05
2024-05-10 14:38:00,short,61903.3,61554.1,2024-05-10 14:48:00,0.6221412,0.019749684,1.5423168877911406,30.793010014770978,1996.5423615941722,3.0,0.0012605725132295226,time_exit,2024-05
2024-05-10 14:45:00,short,61662.7,60985.6,2024-05-10 14:52:00,0.6219191,0.019745775,3.14421189795451,62.782213105790014,1996.7551533862409,3.0,0.0012096727364656482,take_profit,2024-05
2024-05-10 14:48:00,short,61554.1,60945.5,2024-05-10 14:55:00,0.6560407,0.020346317,2.816171221738269,57.978244219712856,2058.7613342602817,3.0,0.0014824554323119403,time_exit,2024-05
2024-05-10 14:49:00,short,61487.8,60985.6,2024-05-10 14:52:00,0.68427205,0.02084319,2.3002421618597726,48.540773380555166,2110.246224741372,3.0,0.0014829423898956972,time_exit,2024-05
2024-05-10 14:50:00,short,61342.1,60945.5,2024-05-10 14:55:00,0.7353525,0.021742204,1.7896140660329456,39.41305377237939,2202.321412221948,3.0,0.0015150995762864702,time_exit,2024-05
2024-05-10 14:51:00,short,61253.9,60884.0,2024-05-10 15:01:00,0.712122,0.021333348,1.6616397486527459,35.92046691393603,2161.7481733366258,3.0,0.0014959299330679038,time_exit,2024-05
2024-05-10 14:52:00,short,60985.6,60945.5,2024-05-10 14:55:00,0.841563,0.023611508,0.04725968097386208,1.1311352118432358,2393.4465669982683,3.0,0.0017075620278335047,time_exit,2024-05
2024-05-10 14:53:00,short,61000.0,60995.2,2024-05-10 15:00:00,0.7837757,0.022594452,-0.1263934426229365,-2.8948842636300056,2290.3753577360612,3.0,0.001679610127360504,time_exit,2024-05
2024-05-10 14:54:00,short,61008.1,60884.0,2024-05-10 15:01:00,0.79087913,0.022719473,0.4602468360758583,10.599405500309828,2302.982806070355,3.0,0.0016908764889834826,time_exit,2024-05
2024-05-13 07:53:00,long,62187.6,62516.2,2024-05-13 08:00:00,0.6123319,0.019577043,1.4352034810798224,28.48383331600959,1984.6546982020168,3.0,0.0012828072895798084,time_exit,2024-05
2024-05-13 07:54:00,long,62272.8,62445.6,2024-05-13 08:01:00,0.6275842,0.019845482,0.6824661810613734,13.734177359091005,2012.433398198805,3.0,0.001277835193411089,time_exit,2024-05
2024-05-13 07:55:00,long,62359.9,62516.2,2024-05-13 08:00:00,0.6269106,0.019833628,0.6019255162371763,12.10775435133388,2011.5037533253649,3.0,0.001273019905722295,time_exit,2024-05
2024-05-13 07:56:00,long,62270.7,62445.6,2024-05-13 08:01:00,0.6210226,0.019729998,0.692611372603816,13.860764518430495,2001.2325911314567,3.0,0.0013536252672634954,time_exit,2024-05
2024-05-13 07:57:00,long,62380.2,62516.2,2024-05-13 08:00:00,0.6190147,0.01969466,0.5040536901132091,10.070595516315645,1997.9211964609995,3.0,0.0013798832028025715,time_exit,2024-05
2024-05-13 08:00:00,long,62516.2,62504.0,2024-05-13 08:07:00,0.65247524,0.020283565,-0.20854482518129902,-4.2915747865242775,2057.866831648009,3.0,0.001539536363649427,time_exit,2024-05
2024-05-13 08:01:00,long,62445.6,62486.1,2024-05-13 08:08:00,0.61884046,0.019691594,0.04456935316499481,0.8903726530152811,1997.7239735096452,3.0,0.0015893088723791453,time_exit,2024-05
2024-05-13 08:02:00,long,62393.6,62604.9,2024-05-13 08:12:00,0.6002664,0.019364689,0.8659695866242832,17.012634711523997,1964.5764671531401,3.0,0.0016164707422135433,time_exit,2024-05
2024-05-14 06:12:00,short,61984.5,61544.3,2024-05-14 06:22:00,0.68102527,0.020786045,1.9805326331582753,41.77198479101115,2109.1288318940274,3.0,0.00091680726163761,time_exit,2024-05
2024-05-14 06:14:00,short,61759.4,61521.4,2024-05-14 06:21:00,0.7472202,0.021951076,1.006099314436345,22.418505287304818,2228.2596723430343,3.0,0.0010355910718632308,time_exit,2024-05
2024-05-14 06:15:00,short,61808.9,61388.1,2024-05-14 06:20:00,0.6467649,0.020183062,1.8924243110620131,38.78032764537016,2049.240617903865,3.0,0.0010818283557599317,time_exit,2024-05
2024-05-14 06:16:00,short,61697.8,61521.4,2024-05-14 06:21:00,0.72212696,0.021509435,0.7077291248634543,15.462076424111865,2184.744965398314,3.0,0.001108517828389885,time_exit,2024-05
2024-05-14 06:17:00,short,61651.5,61388.1,2024-05-14 06:20:00,0.6804646,0.020776179,1.1317206394005084,23.88596321000094,2110.5882828693257,3.0,0.0010544353177858073,time_exit,2024-05
2024-05-14 06:18:00,short,61484.3,61521.4,2024-05-14 06:21:00,0.75096244,0.02201694,-0.3310218218309319,-7.4054857385169806,2237.1593804771287,3.0,0.0011122616974952552,time_exit,2024-05
2024-05-14 06:19:00,short,61556.7,61544.3,2024-05-14 06:22:00,0.61101186,0.019553808,-0.089567910560536,-1.77947586305644,1986.7336995136789,3.0,0.00119304810357331,time_exit,2024-05
2024-05-14 06:20:00,short,61388.1,61593.2,2024-05-14 06:25:00,0.7514043,0.022024715,-1.1523115229173009,-25.785817410553005,2237.7470760052097,3.0,0.0012608416627528083,time_exit,2024-05
2024-05-14 12:30:00,short,61400.6,61469.9,2024-05-14 12:33:00,0.7811006,0.022547368,-0.48859603977812716,-11.190158925622317,2290.2680362910432,3.0,0.0020673515089305273,time_exit,2024-05
2024-05-14 12:31:00,short,61433.1,61544.0,2024-05-14 12:34:00,0.7710883,0.022371154,-0.6915647265073784,-15.71317109494644,2272.118645250018,3.0,0.002069880246060001,time_exit,2024-05
2024-05-14 12:32:00,short,61584.8,61481.0,2024-05-14 12:35:00,0.7386808,0.021800783,0.3556442498798546,7.873417686313045,2213.846474102387,3.0,0.002166330387153941,time_exit,2024-05
2024-05-14 12:33:00,long,61469.9,61819.5,2024-05-14 12:43:00,0.7150804,0.021385415,1.5562009211012149,33.79811110035081,2171.834667494879,3.0,0.0021886224151803826,time_exit,2024-05
2024-05-14 12:34:00,long,61544.0,61777.6,2024-05-14 12:44:00,0.6829405,0.020819753,0.9886975172234429,20.91185805948487,2115.0915922406275,3.0,0.002216748250027313,time_exit,2024-05
2024-05-14 12:35:00,short,61481.0,61575.0,2024-05-14 12:38:00,0.64757764,0.020197367,-0.6086782908540851,-12.491815498805343,2052.2853675752226,3.0,0.002220121424569953,time_exit,2024-05
2024-05-14 12:36:00,long,61594.3,61819.5,2024-05-14 12:43:00,0.66448325,0.020494906,0.9468547414289816,19.716003436783183,2082.262735150698,3.0,0.0022694784230755383,time_exit,2024-05
2024-05-14 12:37:00,long,61620.0,61896.8,2024-05-14 12:42:00,0.61445445,0.019614398,1.1976144109055642,23.870739216367244,1993.1907130540974,3.0,0.0022732082603800466,time_exit,2024-05
2024-05-14 12:39:00,short,61543.9,61620.2,2024-05-14 12:49:00,0.6441364,0.020136802,-0.5219296307188639,-10.682633023793008,2046.7573395056356,3.0,0.0022488087947467143,time_exit,2024-05
2024-05-14 12:43:00,long,61819.5,61713.5,2024-05-14 12:46:00,0.60049903,0.019368785,-0.6644007958653824,-13.078644387864225,1968.487164562963,3.0,0.002408481306305891,time_exit,2024-05
2024-05-14 12:46:00,short,61713.5,61611.7,2024-05-14 12:56:00,0.6077722,0.019496791,0.3448674115064107,6.832657064376647,1981.2417283880231,3.0,0.0024120724727717513,time_exit,2024-05
2024-05-14 12:48:00,short,61650.0,61583.0,2024-05-14 12:58:00,0.6170695,0.019660424,0.17603406326034057,3.517168151437953,1998.0042988818232,3.0,0.0024107466247180517,time_exit,2024-05
2024-05-15 12:30:00,long,63569.0,63721.5,2024-05-15 12:33:00,0.8571797,0.023886364,0.5696904151394548,13.829533068582888,2427.552351428898,3.0,0.003495644987393537,time_exit,2024-05
2024-05-15 12:31:00,long,64126.0,63756.6,2024-05-15 12:36:00,0.89866805,0.024616556,-1.878160184636504,-46.9934770442669,2502.1016539844254,3.0,0.003907949055105429,time_exit,2024-05
2024-05-15 12:32:00,long,63776.1,63680.0,2024-05-15 12:35:00,0.8928981,0.024515007,-0.6020502194395637,-14.99483015542415,2490.62780333882,3.0,0.004183378329653415,time_exit,2024-05
2024-05-15 12:33:00,long,63721.5,63756.6,2024-05-15 12:36:00,0.81729794,0.023184445,0.015250347214041792,0.3591609763212328,2355.1003218506035,3.0,0.004202237043886649,time_exit,2024-05
2024-05-15 12:34:00,short,63733.4,63484.1,2024-05-15 12:41:00,0.78988016,0.022701891,1.0234820361066705,23.602418634648895,2306.0901708087213,3.0,0.004197082275307165,time_exit,2024-05
2024-05-15 12:35:00,short,63680.0,63299.9,2024-05-15 12:40:00,0.80538905,0.022974849,1.6406721105527569,38.299191055321515,2334.3598522204525,3.0,0.0042109323122593995,time_exit,2024-05
2024-05-15 12:36:00,long,63756.6,63661.9,2024-05-15 12:46:00,0.76454854,0.022256056,-0.5956009260217628,-13.473560726278938,2262.1792777042497,3.0,0.004206066739170151,time_exit,2024-05
