timestamp,direction,entry_price,exit_price,exit_time,confidence,position_size,pnl_pct,pnl_dollar,position_value,leverage,volatility,exit_reason
2024-05-01 07:20:00,short,58288.1,57844.2,2024-05-01 07:27:00,0.8030207,0.05,2.134685896435129,107.19141537128509,5021.413949016669,3.0,0.003679085720680301,time_exit
2024-05-01 07:21:00,long,58400.0,58186.6,2024-05-01 07:24:00,0.7792544,0.05,-1.2462328767123363,-62.64530424143348,5026.7735197852335,3.0,0.003734595784140562,time_exit
2024-05-01 07:22:00,short,58244.6,57783.3,2024-05-01 07:32:00,0.8036223,0.05,2.2260142571156587,111.82697055314253,5023.641254573162,3.0,0.003748126259618688,time_exit
2024-05-01 07:23:00,short,58158.1,57752.5,2024-05-01 07:33:00,0.7995547,0.05,1.9422279097838402,97.67915926537245,5029.232603100819,3.0,0.003749354412304966,time_exit
2024-05-01 07:24:00,short,58186.6,57541.7,2024-05-01 07:34:00,0.7597142,0.05,3.1749923521910617,159.83281581416847,5034.116561064087,3.0,0.003763773969405005,time_exit
2024-05-01 07:25:00,short,58000.0,57275.1,2024-05-01 07:35:00,0.84448344,0.05,3.599482758620697,181.48981539676345,5042.108201854796,3.0,0.0037984278018131077,time_exit
2024-05-02 01:35:00,short,57164.6,56963.2,2024-05-02 01:38:00,0.64381033,0.04095,0.906947831350179,37.51969375651335,4136.918625259575,3.0,0.0011655542142024263,time_exit
2024-05-02 01:36:00,short,57061.3,56984.3,2024-05-02 01:39:00,0.71600014,0.05,0.25482779046393955,12.876597778241711,5053.05867731246,3.0,0.0011977350860307955,time_exit
2024-05-02 01:37:00,short,56965.5,57038.3,2024-05-02 01:42:00,0.7482788,0.05,-0.5333899465466094,-26.95594110178606,5053.702507201372,3.0,0.0012224932903616313,time_exit
2024-05-02 01:38:00,short,56963.2,57055.5,2024-05-02 01:41:00,0.6413712,0.045045,-0.6361033088028916,-28.953300311264652,4551.666358370786,3.0,0.001228570519803155,time_exit
2024-05-02 01:39:00,short,56984.3,57038.3,2024-05-02 01:42:00,0.60933775,0.045045,-0.43428883043224187,-19.761714591885383,4550.362156958266,3.0,0.0012239103032318929,time_exit
2024-05-02 01:40:00,long,57089.0,57300.0,2024-05-02 01:50:00,0.62197095,0.03753750000000001,0.9587950393245636,36.35009313384095,3791.2266587703957,3.0,0.0013414913687257424,time_exit
2024-05-02 01:41:00,long,57055.5,57299.9,2024-05-02 01:51:00,0.630798,0.045045,1.1350645424192312,51.65802886442696,4551.1093804696875,3.0,0.0013358302219904105,time_exit
2024-05-02 01:42:00,long,57038.3,57333.0,2024-05-02 01:49:00,0.60304826,0.045045,1.4000111328703542,63.748615357480176,4553.436316379886,3.0,0.0013360230372585415,time_exit
2024-05-03 12:31:00,long,59588.6,60316.3,2024-05-03 12:41:00,0.6684386,0.05,3.513620222660061,177.70158155611153,5057.506796268914,3.0,0.0024429342857361525,time_exit
2024-05-03 12:33:00,long,59892.7,60394.3,2024-05-03 12:40:00,0.71451414,0.05,2.362493175295182,119.69316228877582,5066.391875346719,3.0,0.002581013910104441,time_exit
2024-05-03 12:34:00,long,60085.1,60418.3,2024-05-03 12:44:00,0.75584596,0.05,1.5136404033612545,76.77754062108309,5072.376533461158,3.0,0.002638232916211443,time_exit
2024-05-03 12:35:00,long,60177.8,60406.3,2024-05-03 12:45:00,0.73860216,0.05,0.9891243947103415,50.210084953224175,5076.215410492212,3.0,0.002641000996115826,time_exit
2024-05-03 12:36:00,long,60257.7,60580.9,2024-05-03 12:46:00,0.68900377,0.05,1.4590889629043478,74.10312927813237,5078.725914739874,3.0,0.0026067439990785863,time_exit
2024-05-03 12:37:00,long,60282.2,60515.9,2024-05-03 12:47:00,0.71665865,0.05,1.013029882784658,51.486545523226695,5082.43107120378,3.0,0.002559541701410958,time_exit
2024-05-03 12:38:00,long,60219.9,60406.3,2024-05-03 12:45:00,0.67276365,0.05,0.7785966931197233,39.59168387752424,5085.0053984799415,3.0,0.002601445189589893,time_exit
2024-05-03 12:39:00,short,60121.2,60269.7,2024-05-03 12:42:00,0.6224494,0.046531499999999996,-0.8910031735893494,-42.18098867565317,4734.100834425734,3.0,0.002662268664885987,time_exit
2024-05-03 12:40:00,long,60394.3,60515.9,2024-05-03 12:47:00,0.7453465,0.05,0.4540305128132881,23.086888275609198,5084.875933240035,3.0,0.002776656960549287,time_exit
2024-05-03 12:41:00,long,60316.3,60580.9,2024-05-03 12:46:00,0.7212107,0.05,1.166062158985209,59.306274462251494,5086.030277653816,3.0,0.0028212210012102893,time_exit
2024-05-03 12:42:00,long,60269.7,60515.9,2024-05-03 12:47:00,0.681257,0.05,1.0754914160847213,54.73171075018876,5088.995591376928,3.0,0.0028317356930114782,time_exit
2024-05-03 12:43:00,short,60370.0,60303.0,2024-05-03 12:48:00,0.67434996,0.05,0.18294682789464964,9.315162502556154,5091.732176914437,3.0,0.0028217235562157344,time_exit
2024-05-03 12:44:00,long,60418.3,60536.4,2024-05-03 12:54:00,0.6769356,0.05,0.4364117328690076,22.222949249425987,5092.197935039565,3.0,0.0028159012193757706,time_exit
2024-05-03 12:45:00,long,60406.3,60560.0,2024-05-03 12:55:00,0.6633891,0.05,0.6133309770669471,31.2388423607493,5093.309082502036,3.0,0.002826964927221722,time_exit
2024-05-03 12:46:00,long,60580.9,60533.0,2024-05-03 12:56:00,0.69503593,0.05,-0.38720347502266284,-19.727517655251674,5094.8710246200735,3.0,0.0028406514887953887,time_exit
2024-05-03 12:47:00,long,60515.9,60546.3,2024-05-03 12:57:00,0.6906414,0.05,0.0007041950958415043,0.03587088588423139,5093.884648737311,3.0,0.002879165354055661,time_exit
2024-05-03 12:48:00,short,60303.0,60388.6,2024-05-03 12:51:00,0.69539243,0.05,-0.5758494602258521,-29.33311758239649,5093.886442281605,3.0,0.003064930965646659,time_exit
2024-05-03 12:49:00,short,60352.1,60371.7,2024-05-03 12:52:00,0.6528028,0.05,-0.2474282585030109,-12.600085593158417,5092.419786402485,3.0,0.0030630211242398484,time_exit
2024-05-03 13:04:00,long,61095.3,61102.5,2024-05-03 13:14:00,0.6543194,0.05,-0.11464539825487188,-5.837502674015588,5091.789782122827,3.0,0.0016670857488762635,time_exit
2024-05-03 13:05:00,long,60914.6,61115.9,2024-05-03 13:15:00,0.6598525,0.05,0.841387943120383,42.83924951363317,5091.497906989127,3.0,0.0018384006362365333,time_exit
2024-05-04 01:31:00,long,63285.7,63166.4,2024-05-04 01:38:00,0.6033265,0.046531499999999996,-0.7155306016998894,-33.918254693722545,4740.294071720034,3.0,0.00174473725643987,time_exit
2024-05-04 10:59:00,long,64391.5,64318.0,2024-05-04 11:04:00,0.60298806,0.046531499999999996,-0.49243650171218245,-23.335166333524516,4738.715804451753,3.0,0.0014539773447067017,time_exit
2024-05-04 11:00:00,long,64388.0,64294.2,2024-05-04 11:05:00,0.60086966,0.046531499999999996,-0.5870379573833769,-27.81168628739236,4737.629984159505,3.0,0.0014566185262049633,time_exit
2024-05-06 08:21:00,long,65073.9,65374.0,2024-05-06 08:31:00,0.60673535,0.046531499999999996,1.2335039854688221,58.42289165600494,4736.335864679023,3.0,0.0012806626350811482,time_exit
2024-05-06 08:22:00,long,65146.0,65379.9,2024-05-06 08:27:00,0.60393786,0.046531499999999996,0.9271190863598754,43.93667757225491,4739.054369462115,3.0,0.001269202252437943,time_exit
2024-05-06 08:25:00,long,65255.6,65328.2,2024-05-06 08:32:00,0.6421624,0.046531499999999996,0.18376445852922293,8.712454554647554,4741.098808974569,3.0,0.0014547012309755593,time_exit
2024-05-06 08:26:00,long,65329.3,65442.1,2024-05-06 08:33:00,0.64532167,0.046531499999999996,0.367991161699248,17.448316433795064,4741.504212553678,3.0,0.0014599923291257351,time_exit
2024-05-06 08:27:00,long,65379.9,65403.2,2024-05-06 08:34:00,0.64341116,0.046531499999999996,-0.04308640729033403,-2.043293633671387,4742.316108889818,3.0,0.0014372016917456741,time_exit
2024-05-06 08:28:00,long,65316.8,65442.1,2024-05-06 08:33:00,0.63243,0.046531499999999996,0.42550278029540173,20.178282336241573,4742.2210313721025,3.0,0.0014606550322564273,time_exit
2024-05-06 08:29:00,long,65364.9,65403.2,2024-05-06 08:34:00,0.6057782,0.046531499999999996,0.02578241533297979,1.2229012000513961,4743.159957116632,3.0,0.0014608042281236302,time_exit
2024-05-06 10:40:00,short,64350.2,63968.1,2024-05-06 10:50:00,0.6110856,0.046531499999999996,1.6313464449216872,77.37829962940768,4743.216860543821,3.0,0.0008083735300670388,time_exit
2024-05-06 10:41:00,short,64234.6,63917.4,2024-05-06 10:48:00,0.610704,0.046531499999999996,1.3314445797124779,63.20124283326558,4746.817388893027,3.0,0.0008433025007107872,time_exit
2024-05-06 10:43:00,short,64102.0,63917.4,2024-05-06 10:48:00,0.6748735,0.05,0.7139356026332964,36.43791313055786,5103.809502728178,3.0,0.0009315164872069437,time_exit
2024-05-06 10:48:00,short,63917.4,63963.3,2024-05-06 10:51:00,0.68309224,0.05,-0.36543429488684515,-18.65772810020852,5105.631398384706,3.0,0.0012463732514736091,time_exit
2024-05-06 10:49:00,short,63874.3,63967.6,2024-05-06 10:52:00,0.6726461,0.05,-0.588204410850666,-30.02606180809288,5104.6985119796955,3.0,0.0012403069104350317,time_exit
2024-05-06 10:50:00,short,63968.1,64036.0,2024-05-06 10:53:00,0.6253246,0.046531499999999996,-0.46843997242376184,-22.24709691801436,4749.188418508639,3.0,0.0013333259504235044,time_exit
2024-05-06 12:31:00,long,63936.6,63897.6,2024-05-06 12:41:00,0.6131618,0.046531499999999996,-0.3329937782115408,-15.811054828252722,4748.153227718399,3.0,0.0014092198531702059,time_exit
2024-05-06 12:33:00,long,63690.5,63897.5,2024-05-06 12:38:00,0.633054,0.046531499999999996,0.8250276728868513,39.16750825134789,4747.417515620658,3.0,0.0015561893387005359,time_exit
2024-05-06 12:34:00,short,63780.6,63747.3,2024-05-06 12:37:00,0.6227926,0.046531499999999996,0.006630699617104444,0.3149078410502364,4749.240038530856,3.0,0.0015954940303476064,time_exit
2024-05-06 12:35:00,short,63640.0,63677.1,2024-05-06 12:45:00,0.64066106,0.046531499999999996,-0.32489000628534825,-15.429853866257817,4749.254691665062,3.0,0.001639316124740458,time_exit
2024-05-06 12:36:00,long,63806.3,63957.7,2024-05-06 12:39:00,0.6240576,0.046531499999999996,0.5618419341036583,26.679270534774247,4748.536717419884,3.0,0.0017677371978465093,time_exit
2024-05-06 12:37:00,short,63747.3,63535.1,2024-05-06 12:47:00,0.60493934,0.046531499999999996,0.8486305302342423,40.30806744750134,4749.778143896773,3.0,0.0017607006199952175,time_exit
2024-05-06 12:38:00,long,63897.5,63897.6,2024-05-06 12:41:00,0.60478616,0.046531499999999996,-0.14953049806331134,-7.105171501777699,4751.653738737206,3.0,0.0018561793952607476,time_exit
2024-05-07 03:29:00,short,62943.9,63081.9,2024-05-07 03:36:00,0.61971706,0.04127625,-0.8077285487553203,-34.043419866457135,4214.710488928092,3.0,0.000758380119051928,time_exit
2024-05-07 11:45:00,short,63468.3,63473.1,2024-05-07 11:48:00,0.6112433,0.04127625,-0.17268849173522358,-7.27589338205567,4213.305304218829,3.0,0.0009276587482100131,time_exit
2024-05-07 11:47:00,short,63352.3,63490.1,2024-05-07 11:52:00,0.6504682,0.05,-0.8025414231211604,-40.95710020135187,5103.425072074883,3.0,0.0009663481866347924,time_exit
2024-05-07 15:01:00,long,64171.1,64121.0,2024-05-07 15:04:00,0.61805755,0.04127625,-0.3842175839279608,-16.18061054348024,4211.3144271174315,3.0,0.000980134626154702,time_exit
2024-05-07 15:03:00,long,64194.0,64077.9,2024-05-07 15:06:00,0.60130334,0.04127625,-0.6925740723432028,-29.161846298491234,4210.646552191486,3.0,0.0009835067231648497,time_exit
2024-05-07 23:03:00,short,62406.6,62388.6,2024-05-07 23:10:00,0.61446214,0.04127625,-0.06347069060003269,-2.6717624539941984,4209.442860533209,3.0,0.0009718615505705565,time_exit
2024-05-07 23:05:00,short,62285.6,62349.9,2024-05-07 23:15:00,0.68165797,0.05,-0.4597024031236895,-23.440117533254124,5098.976506100018,3.0,0.0010193061076865018,time_exit
2024-05-08 15:20:00,short,61975.6,61936.1,2024-05-08 15:23:00,0.60278064,0.04127625,0.04120428039421965,1.7340265393540883,4208.3650600468845,3.0,0.0010868218805236546,time_exit
2024-05-08 20:20:00,short,61708.6,61649.8,2024-05-08 20:27:00,0.664793,0.05,0.13585966947878728,6.925978136814446,5097.891201550323,3.0,0.0014690539217561947,time_exit
2024-05-08 20:26:00,long,61760.7,61718.5,2024-05-08 20:29:00,0.6137979,0.04127625,-0.3549847232948967,-14.940321965478532,4208.722512564899,3.0,0.0017266067100582486,time_exit
2024-05-08 20:32:00,short,61544.0,61622.1,2024-05-08 20:42:00,0.6297693,0.04127625,-0.5307032367086892,-22.33255385508379,4208.105832100372,3.0,0.0017359403280272692,time_exit
2024-05-08 20:33:00,short,61615.0,61574.8,2024-05-08 20:36:00,0.6125181,0.04127625,0.04573155887363672,1.9240108406981786,4207.184028024311,3.0,0.0017653844914112093,time_exit
2024-05-10 14:10:00,short,62616.4,62298.0,2024-05-10 14:20:00,0.6565599,0.05,1.3754789480072382,70.10087272839084,5096.47005720817,3.0,0.0013444999834725361,time_exit
2024-05-10 14:11:00,short,62489.5,62406.5,2024-05-10 14:21:00,0.7039525,0.05,0.24846694244633097,12.671752198592735,5099.975100844589,3.0,0.0013963195816574505,time_exit
2024-05-10 14:12:00,short,62599.8,62335.0,2024-05-10 14:19:00,0.63720894,0.04127625,1.1190136390212249,47.11808335606971,4210.679987536417,3.0,0.0014719520973570071,time_exit
2024-05-10 14:18:00,short,62434.9,62275.5,2024-05-10 14:28:00,0.62083155,0.04127625,0.6159177799596129,25.946305425349998,4212.624845324543,3.0,0.001528656433477973,time_exit
2024-05-10 14:19:00,short,62335.0,62210.2,2024-05-10 14:29:00,0.65333027,0.05,0.45062565172055635,23.00111348796959,5104.2619078935895,3.0,0.0015497123261011367,time_exit
2024-05-10 14:20:00,short,62298.0,62235.4,2024-05-10 14:30:00,0.65105855,0.05,0.15145430029855797,7.732365966780768,5105.411963567989,3.0,0.0014705692653650955,time_exit
2024-05-10 14:21:00,short,62406.5,62111.9,2024-05-10 14:31:00,0.6312877,0.04127625,1.266198633155193,53.36982129530415,4214.964374295199,3.0,0.0015242354529870523,time_exit
2024-05-10 14:31:00,short,62111.9,61803.0,2024-05-10 14:36:00,0.6143243,0.04127625,1.341984627744449,56.593736628987564,4217.16728038144,3.0,0.001179987992241208,time_exit
2024-05-10 14:35:00,short,61936.1,61662.7,2024-05-10 14:45:00,0.62810224,0.04127625,1.1742680762915398,49.54827973211328,4219.503257602973,3.0,0.0011507206865762495,time_exit
2024-05-10 14:36:00,short,61803.0,61780.1,2024-05-10 14:46:00,0.67269,0.05,-0.03884034755593682,-1.9862076623099054,5113.774173749148,3.0,0.00119163250214858,time_exit
2024-05-10 14:37:00,short,61807.7,61779.5,2024-05-10 14:47:00,0.63633996,0.04127625,-0.013123850264625155,-0.5540189347643909,4221.466441580244,3.0,0.0011882823044299588,time_exit
2024-05-10 14:38:00,short,61903.3,61554.1,2024-05-10 14:48:00,0.6221412,0.04127625,1.5423168877911406,65.10803714661553,4221.443573756187,3.0,0.0012605725132295226,time_exit
2024-05-10 14:45:00,short,61662.7,60945.5,2024-05-10 14:55:00,0.6219191,0.04127625,3.339305528301536,141.0566396508797,4224.13098937446,3.0,0.0012096727364656482,time_exit
2024-05-10 14:48:00,short,61554.1,60945.5,2024-05-10 14:55:00,0.6560407,0.05,2.816171221738269,144.29935728415575,5123.955396259168,3.0,0.0014824554323119403,time_exit
2024-05-10 14:49:00,short,61487.8,60985.6,2024-05-10 14:52:00,0.68427205,0.05,2.3002421618597726,118.02934411241951,5131.170364123376,3.0,0.0014829423898956972,time_exit
2024-05-10 14:50:00,short,61342.1,60945.5,2024-05-10 14:55:00,0.7353525,0.05,1.7896140660329456,91.93376007567997,5137.071831328997,3.0,0.0015150995762864702,time_exit
2024-05-10 14:51:00,short,61253.9,60884.0,2024-05-10 15:01:00,0.712122,0.05,1.6616397486527459,85.43600786119859,5141.668519332781,3.0,0.0014959299330679038,time_exit
2024-05-10 14:52:00,short,60985.6,60945.5,2024-05-10 14:55:00,0.841563,0.05,0.04725968097386208,2.4319549782077705,5145.940319725841,3.0,0.0017075620278335047,time_exit
2024-05-10 14:53:00,short,61000.0,60995.2,2024-05-10 15:00:00,0.7837757,0.05,-0.1263934426229365,-6.504284817004237,5146.061917474752,3.0,0.001679610127360504,time_exit
2024-05-10 14:54:00,short,61008.1,60884.0,2024-05-10 15:01:00,0.79087913,0.05,0.4602468360758583,23.68309036942821,5145.736703233902,3.0,0.0016908764889834826,time_exit
2024-05-13 07:53:00,long,62187.6,62516.2,2024-05-13 08:00:00,0.6123319,0.04127625,1.4352034810798224,60.98053065142296,4248.911841096027,3.0,0.0012828072895798084,time_exit
2024-05-13 07:54:00,long,62272.8,62445.6,2024-05-13 08:01:00,0.6275842,0.04127625,0.6824661810613734,29.014564377416907,4251.428888724328,3.0,0.001277835193411089,time_exit
2024-05-13 07:55:00,long,62359.9,62516.2,2024-05-13 08:00:00,0.6269106,0.04127625,0.6019255162371763,25.597644020609128,4252.626501137212,3.0,0.001273019905722295,time_exit
2024-05-13 07:56:00,long,62270.7,62445.6,2024-05-13 08:01:00,0.6210226,0.04127625,0.692611372603816,29.46149273814638,4253.683075891217,3.0,0.0013536252672634954,time_exit
2024-05-13 07:57:00,long,62380.2,62516.2,2024-05-13 08:00:00,0.6190147,0.04127625,0.5040536901132091,21.446976104750444,4254.89913583085,3.0,0.0013798832028025715,time_exit
2024-05-13 08:00:00,long,62516.2,62504.0,2024-05-13 08:07:00,0.65247524,0.05,-0.20854482518129902,-10.750998587665695,5155.24591814699,3.0,0.001539536363649427,time_exit
2024-05-13 08:01:00,long,62445.6,62486.1,2024-05-13 08:08:00,0.61884046,0.04127625,0.04456935316499481,1.8965777918296274,4255.340625672839,3.0,0.0015893088723791453,time_exit
2024-05-13 08:02:00,long,62393.6,62604.9,2024-05-13 08:12:00,0.6002664,0.04127625,0.8659695866242832,36.85063353792683,4255.4189092919205,3.0,0.0016164707422135433,time_exit
2024-05-14 06:12:00,short,61984.5,61544.3,2024-05-14 06:22:00,0.68102527,0.05,1.9805326331582753,102.12905143493137,5156.645728784095,3.0,0.00091680726163761,time_exit
2024-05-14 06:14:00,short,61759.4,61521.4,2024-05-14 06:21:00,0.7472202,0.05,1.006099314436345,51.93235330952421,5161.7521813558415,3.0,0.0010355910718632308,time_exit
2024-05-14 06:15:00,short,61808.9,61388.1,2024-05-14 06:20:00,0.6467649,0.046531499999999996,1.8924243110620131,90.95176550514208,4806.097922833209,3.0,0.0010818283557599317,time_exit
2024-05-14 06:16:00,short,61697.8,61521.4,2024-05-14 06:21:00,0.72212696,0.05,0.7077291248634543,36.58178516691276,5168.896387296576,3.0,0.001108517828389885,time_exit
2024-05-14 06:17:00,short,61651.5,61388.1,2024-05-14 06:20:00,0.6804646,0.05,1.1317206394005084,58.51816742491234,5170.725476554921,3.0,0.0010544353177858073,time_exit
2024-05-14 06:18:00,short,61484.3,61521.4,2024-05-14 06:21:00,0.75096244,0.05,-0.3310218218309319,-17.12591506956384,5173.651384926167,3.0,0.0011122616974952552,time_exit
2024-05-14 06:19:00,short,61556.7,61544.3,2024-05-14 06:22:00,0.61101186,0.046531499999999996,-0.089567910560536,-4.31176185904523,4813.9582938367785,3.0,0.00119304810357331,time_exit
2024-05-14 06:20:00,short,61388.1,61593.2,2024-05-14 06:25:00,0.7514043,0.05,-1.1523115229173009,-59.60422962300004,5172.5795010797365,3.0,0.0012608416627528083,time_exit
2024-05-14 12:30:00,short,61400.6,61469.9,2024-05-14 12:33:00,0.7811006,0.05,-0.48859603977812716,-25.258457401376887,5169.599289598586,3.0,0.0020673515089305273,time_exit
2024-05-14 12:31:00,short,61433.1,61544.0,2024-05-14 12:34:00,0.7710883,0.05,-0.6915647265073784,-35.74239125954745,5168.3363667285175,3.0,0.002069880246060001,time_exit
2024-05-14 12:32:00,short,61584.8,61481.0,2024-05-14 12:35:00,0.7386808,0.05,0.3556442498798546,18.374535314755164,5166.549247165541,3.0,0.002166330387153941,time_exit
2024-05-14 12:33:00,long,61469.9,61819.5,2024-05-14 12:43:00,0.7150804,0.05,1.5562009211012149,80.41618420792884,5167.467973931278,3.0,0.0021886224151803826,time_exit
2024-05-14 12:34:00,long,61544.0,61777.6,2024-05-14 12:44:00,0.6829405,0.05,0.9886975172234429,51.130381202410575,5171.4887831416745,3.0,0.002216748250027313,time_exit
2024-05-14 12:35:00,short,61481.0,61575.0,2024-05-14 12:38:00,0.64757764,0.046531499999999996,-0.6086782908540851,-29.30860095053939,4815.121779588057,3.0,0.002220121424569953,time_exit
2024-05-14 12:36:00,long,61594.3,61819.5,2024-05-14 12:43:00,0.66448325,0.05,0.9468547414289816,48.97681777369385,5172.579872154269,3.0,0.0022694784230755383,time_exit
2024-05-14 12:37:00,long,61620.0,61896.8,2024-05-14 12:42:00,0.61445445,0.046531499999999996,1.1976144109055642,57.67755280186056,4816.036971219163,3.0,0.0022732082603800466,time_exit
2024-05-14 12:39:00,short,61543.9,61620.2,2024-05-14 12:49:00,0.6441364,0.046531499999999996,-0.5219296307188639,-25.150331646892756,4818.720794267363,3.0,0.0022488087947467143,time_exit
2024-05-14 12:43:00,long,61819.5,61713.5,2024-05-14 12:46:00,0.60049903,0.046531499999999996,-0.6644007958653824,-32.00784394035587,4817.550511610336,3.0,0.002408481306305891,time_exit
2024-05-14 12:46:00,short,61713.5,61611.7,2024-05-14 12:56:00,0.6077722,0.046531499999999996,0.3448674115064107,16.60902538532505,4816.061138620025,3.0,0.0024120724727717513,time_exit
2024-05-14 12:48:00,short,61650.0,61583.0,2024-05-14 12:58:00,0.6170695,0.046531499999999996,0.17603406326034057,8.479268578112434,4816.833981484742,3.0,0.0024107466247180517,time_exit
2024-05-15 12:30:00,long,63569.0,63721.5,2024-05-15 12:33:00,0.8571797,0.05,0.5696904151394548,29.48893678133248,5176.309096601856,3.0,0.003495644987393537,time_exit
2024-05-15 12:31:00,long,64126.0,63756.6,2024-05-15 12:36:00,0.89866805,0.05,-1.878160184636504,-97.24706895956855,5177.783543440923,3.0,0.003907949055105429,time_exit
2024-05-15 12:32:00,long,63776.1,63680.0,2024-05-15 12:35:00,0.8928981,0.05,-0.6020502194395637,-31.14358337578821,5172.921189992944,3.0,0.004183378329653415,time_exit
2024-05-15 12:33:00,long,63721.5,63756.6,2024-05-15 12:36:00,0.81729794,0.05,0.015250347214041792,0.7886509673526815,5171.364010824155,3.0,0.004202237043886649,time_exit
2024-05-15 12:34:00,short,63733.4,63484.1,2024-05-15 12:41:00,0.78988016,0.05,1.0234820361066705,52.928385257519565,5171.403443372523,3.0,0.004197082275307165,time_exit
2024-05-15 12:35:00,short,63680.0,63299.9,2024-05-15 12:40:00,0.80538905,0.05,1.6406721105527569,84.88919308235221,5174.049862635398,3.0,0.0042109323122593995,time_exit
2024-05-15 12:36:00,long,63756.6,63661.9,2024-05-15 12:46:00,0.76454854,0.05,-0.5956009260217628,-30.84196893568873,5178.2943222895165,3.0,0.004206066739170151,time_exit
2024-05-15 12:37:00,short,63609.9,63299.9,2024-05-15 12:40:00,0.75989676,0.05,1.3120365697792327,67.92088230367634,5176.752223842733,3.0,0.004268813362650106,time_exit
2024-05-15 12:38:00,short,63623.7,63484.1,2024-05-15 12:41:00,0.64080197,0.046531499999999996,0.5082452765243073,24.50149531773217,4820.801382609675,3.0,0.00427032856410302,time_exit
2024-05-15 12:39:00,short,63523.9,63632.8,2024-05-15 12:44:00,0.6895371,0.05,-0.6642946198202635,-34.41958434851556,5181.373342723803,3.0,0.004300269728833972,time_exit
2024-05-15 12:40:00,short,63299.9,63538.2,2024-05-15 12:47:00,0.7876229,0.05,-1.2793856704354778,-66.26773011707313,5179.652363506377,3.0,0.004406524084485405,time_exit
2024-05-15 12:41:00,short,63484.1,63632.8,2024-05-15 12:44:00,0.74101955,0.05,-0.8526956356001157,-44.138416540751145,5176.338977000523,3.0,0.004434182464974857,time_exit
2024-05-15 12:42:00,long,63636.4,63747.3,2024-05-15 12:49:00,0.7195591,0.05,0.3728139869634428,19.289888009373936,5174.132056173486,3.0,0.004424125372390757,time_exit
2024-05-15 12:43:00,long,63617.4,63764.2,2024-05-15 12:48:00,0.72654897,0.05,0.542263437361456,28.062656441916467,5175.096550573954,3.0,0.00443038852200827,time_exit
2024-05-15 12:44:00,long,63632.8,63747.3,2024-05-15 12:49:00,0.71105665,0.05,0.38981594397857705,20.178821105878367,5176.49968339605,3.0,0.00442083309783671,time_exit
2024-05-15 12:45:00,long,63724.0,63764.2,2024-05-15 12:48:00,0.6687947,0.05,0.039253656393181964,2.0323614451694922,5177.508624451344,3.0,0.004356472719912471,time_exit
